id,status,sector,sector_merged,sector_grouped,activity,loan_amount,funded_amount,lender_count,borrower_count,use,description_length
3187029,funded,Retail,Retail,Business,General Store,400,400,16,1,to restock her retail shop with an assortment of merchandise to sell.,12
3187052,funded,Retail,Retail,Business,Spare Parts,4000,4000,367,1,to restock spare parts to sell to generate revenue.,9
3186988,funded,Housing,Housing,Personal,Property,800,800,31,1,to clear renovation expenses and start earning from the rentals.,10
3186980,funded,Agriculture,Agriculture,Agriculture,Veterinary Sales,500,500,11,1,to buy agricultural supplies.,4
3186985,funded,Retail,Retail,Business,Retail,400,400,11,1,"to buy foodstuffs, plastics, and soft drinks to sell and generate revenue.",12
3186977,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1875,1875,133,1,to buy fertilizers to improve soils for farming.,8
3186965,funded,Agriculture,Agriculture,Agriculture,Poultry,1350,1350,18,1,to buy feed to rear and sell her chickens.,9
3186978,funded,Education,Other,Personal,Primary/secondary school costs,800,800,21,1,to pay school fees for his children.,7
3186570,expired,Agriculture,Agriculture,Agriculture,Farm Supplies,2675,0,0,1,to buy manure to improve harvests for selling to generate revenue.,11
3186562,funded,Agriculture,Agriculture,Agriculture,Poultry,2675,2675,285,1,to buy quality feeds for poultry feeding to improve them for selling.,12
3186556,funded,Agriculture,Agriculture,Agriculture,Farming,100,100,4,1,to buy a coffee milling machine to better serve more local coffee farmers.,13
3186544,expired,Agriculture,Agriculture,Agriculture,Farm Supplies,2675,0,0,1,to buy fertilizers and hire labor to work and improve harvests for sell.,13
3186476,funded,Agriculture,Agriculture,Agriculture,Poultry,2675,2675,289,1,to buy chicks and mixed feed to rear and sell healthy chickens.,12
3186317,funded,Agriculture,Agriculture,Agriculture,Farming,1075,1075,20,1,to buy manure and mulches to grow healthy bananas for selling to generate revenue.,14
3186298,funded,Agriculture,Agriculture,Agriculture,Agriculture,1350,1350,16,1,to buy a coffee milling machine to serve customers better and earn income for survival.,15
3186249,funded,Agriculture,Agriculture,Agriculture,Farming,1075,1075,21,1,to buy more land and seedlings to replant and grow more coffee to sell.,14
3186285,expired,Agriculture,Agriculture,Agriculture,Farming,1075,0,0,1,to buy fertilizers to improve soil for farming and gain better harvests.,12
3186269,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,3725,3725,94,1,to buy manure and mulch to improve soil for healthy crop growing.,12
3186218,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,800,800,12,1,to buy manure and mulch to improve the soil for farming and better harvests for sale.,16
3186230,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1350,1350,23,1,to buy fertilizers to improve soils for farming to achieve better harvests to sell.,14
3186182,funded,Agriculture,Agriculture,Agriculture,Farming,275,275,7,1,to buy NPK fertilizers to improve soils for farming and better harvests.,12
3186202,funded,Agriculture,Agriculture,Agriculture,Farming,800,800,11,1,to buy manure and mulch to improve her soil for farming and for better harvests.,15
3186208,funded,Agriculture,Agriculture,Agriculture,Farming,800,800,24,1,to buy manure and mulch to improve her soil for farming and better harvests to sell.,16
3186149,funded,Agriculture,Agriculture,Agriculture,Farming,675,675,8,1,to buy pesticides to spray her farm and grow healthy coffee to sell to generate revenue.,16
3186134,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,800,800,12,1,to buy manure and mulches to improve soils for healthy harvests to then sell.,14
3186067,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1075,1075,19,1,to buy manure and mulches to improve soils for farming and better harvests for sale.,15
3186105,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1075,1075,17,1,to buy manure and mulches to improve soil fertility and grow healthy coffee for sell.,15
3186092,funded,Agriculture,Agriculture,Agriculture,Animal Sales,1650,1650,29,1,to buy more cows for fattening and sale to generate revenue.,11
3184733,funded,Agriculture,Agriculture,Agriculture,Farming,2125,2125,52,1,to buy mulches and manure to improve the soil for farming and have better harvests to sell.,17
3184728,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,2400,2400,55,1,to buy mulches and manure to improve his soil for farming and have better harvests to sell.,17
3184715,funded,Agriculture,Agriculture,Agriculture,Veterinary Sales,2675,2675,280,1,"to buy herbicides, pesticides, fertilizers, manure, drugs and vaccines to sell and generate revenue.",14
3184717,funded,Agriculture,Agriculture,Agriculture,Farming,570,570,17,1,to buy mulches and manure to improve the soiled for farming and have better harvests to sell.,17
3184719,funded,Agriculture,Agriculture,Agriculture,Animal Sales,1725,1725,51,1,to buy more cows for fattening and selling to generate revenue.,11
3184709,funded,Retail,Retail,Business,Retail,1350,1350,147,1,to restock an assortment of merchandise to sell to generate revenue.,11
3184711,funded,Retail,Retail,Business,Retail,400,400,12,1,to buy an assortment of merchandise to sell to generate revenue.,11
3184021,funded,Agriculture,Agriculture,Agriculture,Farming,2125,2125,39,1,to buy manure and mulch for his coffee plantation for improved yields.,12
3184512,funded,Construction,Construction,Personal,Timber Sales,250,250,6,1,to buy more timber to sell and generate revenue.,9
3184518,funded,Food,Food,Personal,Fruits & Vegetables,800,800,26,1,to buy more sacks of onions to sell and generate revenue.,11
3184019,funded,Agriculture,Agriculture,Agriculture,Farming,2675,2675,51,1,to buy manure and mulches for his coffee plantation for improved yields.,12
3184020,funded,Retail,Retail,Business,General Store,1350,1350,142,1,to restock inventory to sell and generate revenue.,8
3184009,funded,Agriculture,Agriculture,Agriculture,Poultry,800,800,27,1,to buy more birds for egg and meat production to sell and generate revenue.,14
3184013,expired,Agriculture,Agriculture,Agriculture,Animal Sales,2675,0,0,1,to buy more cows for fattening to improve income.,9
3184008,funded,Housing,Housing,Personal,Property,800,800,23,1,"to buy bricks, sand and cement to renovate her rental units.",11
3184005,funded,Retail,Retail,Business,Shoe Sales,1725,1725,178,1,to buy more bales of shoes to sell and generate revenue.,11
3184002,funded,Food,Food,Personal,Pub,2675,2675,279,1,to buy more beers and wines to sell and generate revenue.,11
3183987,funded,Clothing,Clothing,Personal,Clothing Sales,1350,1350,64,1,to buy more fabrics and textiles to sell and generate revenue.,11
3184001,funded,Retail,Retail,Business,General Store,800,800,9,1,to buy assorted merchandise for reselling for improved profits.,9
3183992,funded,Food,Food,Personal,Cereals,175,175,4,1,to buy more rice produce to sell and generate revenue.,10
3183894,funded,Food,Food,Personal,Pub,50,50,1,1,to buy more drinks to sell and generate revenue.,9
3183897,funded,Agriculture,Agriculture,Agriculture,Animal Sales,3725,3725,341,1,to purchase additional cows for fattening improved income.,8
3183888,funded,Retail,Retail,Business,Retail,800,800,20,1,"to restock dry food stuffs, plastics, soft drinks to sell and generate revenue.",13
3183890,funded,Retail,Retail,Business,Retail,50,50,1,1,to restock assortment of merchandise for sell to generate revenue.,10
3183892,funded,Agriculture,Agriculture,Agriculture,Animal Sales,125,125,2,1,to purchase additional cows for fattening.,6
3183882,funded,Housing,Housing,Personal,Personal Housing Expenses,1075,1075,21,1,"to buy sand, cement and bricks to renovate his guest house.",11
3183877,funded,Food,Food,Personal,Butcher Shop,455,455,12,1,to buy meat to sell.,5
3184567,funded,Retail,Retail,Business,Retail,550,550,14,1,to restock an assortment of merchandise to sell to generate revenue.,11
3183884,funded,Clothing,Clothing,Personal,Clothing,800,800,28,1,to buy beddings to sell and generate revenue.,8
3183846,funded,Retail,Retail,Business,Shoe Sales,2675,2675,59,1,to buy more bales of shoes to sell to generate revenue.,11
3183872,funded,Services,Services,Business,Services,4000,4000,445,1,to buy beddings to make lodges better and comfortable to earn more income.,13
3183840,funded,Clothing,Clothing,Personal,Clothing Sales,800,800,26,1,to buy more ladies handbags and men's shirts for improved profits and business expansion.,14
3183837,funded,Agriculture,Agriculture,Agriculture,Farming,200,200,1,1,to buy more charcoal for restocking his business for improved profits.,11
3183833,funded,Agriculture,Agriculture,Agriculture,Farming,1075,1075,9,1,to buy fertilizers and pesticides for improved yields.,8
3183835,funded,Agriculture,Agriculture,Agriculture,Animal Sales,215,215,4,1,to buy more cows for fattening for improved profits.,9
3183834,funded,Housing,Housing,Personal,Property,1075,1075,28,1,to buy construction materials to renovate rentals and earn better from the reinvestment.,13
3183810,funded,Agriculture,Agriculture,Agriculture,Farming,1075,1075,27,1,to buy pesticides and fertilizers to improve soils for healthy harvests.,11
3183822,funded,Agriculture,Agriculture,Agriculture,Farming,950,950,30,1,to buy mulch and manure for his gardens to ensure improved yields.,12
3183814,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,800,800,13,1,to buy banana suckers as well as organic manure to improve soils.,12
3183793,funded,Agriculture,Agriculture,Agriculture,Cattle,480,480,46,1,to buy more cows for fattening for improved profits.,9
3183795,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,600,600,4,1,to buy manure and mulches to improve soils for farming.,10
3183767,funded,Agriculture,Agriculture,Agriculture,Farming,800,800,20,1,to buy manure and mulches to improve soils for farming and create better harvests.,14
3183778,funded,Agriculture,Agriculture,Agriculture,Farming,1350,1350,19,1,to buy mulches and manure for his gardens to improve yields.,11
3183785,funded,Agriculture,Agriculture,Agriculture,Farming,1350,1350,88,1,to buy more cows for fattening for improved profits.,9
3183031,funded,Agriculture,Agriculture,Agriculture,Farming,550,550,18,1,to buy manure and mulches to improve soils for farming and better harvests to sell.,15
3183763,funded,Agriculture,Agriculture,Agriculture,Farming,1600,1600,36,1,to buy organic manure for her coffee business to boost growth and productivity.,13
3182982,funded,Agriculture,Agriculture,Agriculture,Farming,1325,1325,29,1,to buy pesticides and fertilizers and to pay workers for improved yields.,12
3183013,funded,Agriculture,Agriculture,Agriculture,Farming,1250,1250,93,1,to buy mulches and manure to improve soils for farming and better harvests to sell.,15
3183026,funded,Retail,Retail,Business,Spare Parts,800,800,24,1,to buy more spare parts for sale to generate revenue.,10
3182944,funded,Agriculture,Agriculture,Agriculture,Farming,1075,1075,49,1,"to buy pesticides, fertilizers and pay workers for improved yields.",10
3182968,funded,Agriculture,Agriculture,Agriculture,Farming,1325,1325,40,1,to buy seedlings and fertilizers to grow healthy coffee to sell.,11
3182976,funded,Retail,Retail,Business,Hardware,1875,1875,164,1,to buy more hardware equipment to sell and generate revenue.,10
3182938,funded,Agriculture,Agriculture,Agriculture,Farming,1825,1825,91,1,"to buy pesticides, fertilizers and pay labor for weeding.",9
3182927,funded,Agriculture,Agriculture,Agriculture,Cattle,3090,3090,137,1,to buy more cows for fattening to earn improved profits.,10
3182919,funded,Agriculture,Agriculture,Agriculture,Farming,2450,2450,108,1,"to buy manure, fertilizers and pay labor for improved yields.",10
3182916,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,3165,3165,144,1,to buy manure and mulches to improve soils for farming and produce better harvests to sell.,16
3182925,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1325,1325,31,1,to buy coffee seedlings and fertilizer to grow healthy coffee to sell to generate revenue.,15
3182897,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,550,550,16,1,"to buy medicated seeds, fertilizers, and pesticides to grow healthy crops to sell.",13
3182903,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,800,800,27,1,to buy manure and seeds to grow healthy maize for sale.,11
3182910,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1200,1200,28,1,to buy seedlings and manure to improve soils for farming and better harvests for sale.,15
3182876,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,2125,2125,53,1,"to buy seeds, fertilizers and pesticides to grow healthy harvests.",10
3182890,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1000,1000,52,1,to buy seeds and fertilizers to improve soils for healthy harvests to sell and generate revenue.,16
3182873,funded,Clothing,Clothing,Personal,Clothing Sales,800,800,31,1,"to buy more blouses, skirts, dresses, and jumpers to restock her boutique.",12
3182846,funded,Agriculture,Agriculture,Agriculture,Farming,950,950,26,1,to buy manure for improved yields.,6
3182859,funded,Agriculture,Agriculture,Agriculture,Farming,1325,1325,23,1,to hire more land for farming to increase her yields.,10
3182814,funded,Agriculture,Agriculture,Agriculture,Farming,3950,3950,130,1,to buy more fertilizer and manure for improved crop yields.,10
3182835,funded,Agriculture,Agriculture,Agriculture,Farming,775,775,41,1,to hire more land for farming for increased yields.,9
3182175,funded,Agriculture,Agriculture,Agriculture,Farming,550,550,8,1,to rent more land for farming to increase his production.,10
3182225,funded,Agriculture,Agriculture,Agriculture,Farming,400,400,11,1,to buy more fertilisers and manure to improve crop yields.,10
